ID;FO;tempo;x
542;6393;3648.169000;1
543;3949;4555.877000;1
544;6543;3990.856000;1
545;5883;4606.831000;1
546;6066;4484.424000;1
547;6140;3517.746000;1
548;8792;4670.703000;1
549;4169;4582.449000;1
550;6999;4553.757000;1
551;10839;4420.735000;1
552;5613;3623.856000;1
553;5499;3916.739000;1
554;9274;4515.604000;1
555;5108;3443.514000;1
556;11046;4451.443000;1
557;10275;4476.126000;1
558;9401;3392.733000;1
559;4111;4584.537000;1
560;8203;3623.464000;1
561;5812;3613.854000;1
562;3600;4578.766000;1
563;6067;3917.142000;1
564;13356;4540.391000;1
565;10359;4628.682000;1
566;11934;3673.316000;1
567;8000;4477.303000;1
568;12804;4536.600000;1
569;13996;3661.811000;1
570;8918;4289.807000;1
571;15239;3476.706000;1
572;16923;3345.872000;1
573;21530;4515.190000;1
574;11776;3820.834000;1
575;14494;4566.802000;1
576;18823;4559.391000;1
577;13707;3469.257000;1
578;12393;4400.153000;1
579;9786;3210.108000;1
580;19659;3605.968000;1
581;17960;4612.737000;1
582;20341;3207.142000;1
583;16416;3957.412000;1
584;18616;4578.171000;1
585;20105;3497.060000;1
586;13773;4835.924000;1
587;21745;4533.870000;1
588;25804;4323.258000;1
589;19815;4498.470000;1
590;30616;3375.929000;1
591;36070;4359.233000;1
592;21219;4703.137000;1
593;13304;3955.868000;1
594;21468;4527.034000;1
595;23375;4513.335000;1
596;24792;3423.797000;1
597;14315;4871.288000;1
598;14827;4636.670000;1
599;25459;3928.924000;1
600;36486;4462.304000;1
601;1967;5246.391000;1
602;4269;5132.896000;1
603;3475;4958.883000;1
604;695;6118.610000;1
605;2392;5338.339000;1
606;2161;4818.957000;1
607;2809;4824.535000;1
608;1230;4958.807000;1
609;1761;4633.937000;1
610;4498;4092.253000;1
611;1033;4329.263000;1
612;1994;4548.458000;1
613;1620;4242.320000;1
614;3197;4300.688000;1
615;3887;4252.297000;1
616;2366;4407.347000;1
617;4266;4051.838000;1
618;2123;4172.073000;1
619;2745;4605.737000;1
620;568;4691.739000;1
621;7983;4164.592000;1
622;2756;3887.614000;1
623;6602;4402.164000;1
624;2425;5134.183000;1
625;1969;4365.123000;1
626;4301;4403.775000;1
627;2060;4378.355000;1
628;2059;4266.741000;1
629;5914;4025.801000;1
630;3022;4045.267000;1
631;9840;4237.896000;1
632;5421;4394.097000;1
633;9367;4116.911000;1
634;14397;4264.350000;1
635;9623;4133.156000;1
636;9584;4532.666000;1
637;11603;5281.971000;1
638;8220;5025.096000;1
639;10355;4810.174000;1
640;13445;4592.937000;1
641;16083;4056.788000;1
642;18505;4125.363000;1
643;15052;4190.692000;1
644;14652;4192.517000;1
645;9224;4375.034000;1
646;16206;4206.417000;1
647;15374;4544.617000;1
648;10891;4751.133000;1
649;9416;4587.469000;1
650;6216;5051.456000;1
651;15102;4831.566000;1
652;8751;4610.902000;1
653;20958;4209.948000;1
654;11134;4309.941000;1
655;12427;4425.952000;1
656;16190;4553.243000;1
657;14653;4604.884000;1
658;20985;5176.938000;1
659;10036;5363.193000;1
660;11880;5230.226000;1
661;3553;4959.750000;1
662;3653;4735.481000;1
663;8997;4693.269000;1
664;2719;4803.452000;1
665;6022;3948.810000;1
666;5299;4192.113000;1
667;8614;4696.499000;1
668;2841;5203.601000;1
669;6429;5152.418000;1
670;4628;4878.634000;1
671;4974;5187.795000;1
672;11208;4709.822000;1
673;8931;4829.605000;1
674;10130;4608.627000;1
675;4458;5237.144000;1
676;6276;4314.298000;1
677;7980;4422.136000;1
678;11797;4314.107000;1
679;5333;4471.798000;1
680;4223;4175.952000;1
681;5981;4392.222000;1
682;8933;4065.066000;1
683;6741;4578.424000;1
684;7590;4113.924000;1
685;4694;3879.371000;1
686;11877;4387.086000;1
687;8834;4535.769000;1
688;10136;4585.616000;1
689;17065;4719.273000;1
690;6387;4942.118000;1
691;11028;6424.866000;1
692;18922;5015.533000;1
693;21025;4935.350000;1
694;11154;5209.258000;1
695;9608;5420.280000;1
696;13831;4657.007000;1
697;18325;4706.420000;1
698;10999;4860.068000;1
699;18914;4657.704000;1
700;20102;4332.623000;1
701;35148;4527.529000;1
702;22939;5191.265000;1
703;13515;5108.698000;1
704;9010;5032.594000;1
705;28868;4846.183000;1
706;19994;5226.143000;1
707;19725;5175.906000;1
708;15818;4831.679000;1
709;7361;4694.810000;1
710;11467;4911.744000;1
711;10955;4908.178000;1
712;23924;4856.351000;1
713;20227;4672.064000;1
714;16285;5178.610000;1
715;31557;5044.311000;1
716;23070;4935.077000;1
717;20533;4984.716000;1
718;19158;5066.485000;1
719;27714;4878.724000;1
720;33361;4604.767000;1
721;3090;5497.340000;1
722;1407;6533.450000;1
723;4757;5516.415000;1
724;1855;5346.833000;1
725;2581;5614.688000;1
726;2098;7166.111000;1
727;867;5446.825000;1
728;279;7228.499000;1
729;3327;5704.809000;1
730;3079;5991.116000;1
731;3541;5190.914000;1
732;2411;5115.151000;1
733;1962;5642.364000;1
734;4311;5496.702000;1
735;2702;5129.391000;1
736;890;5438.765000;1
737;2217;5209.590000;1
738;1736;5295.079000;1
739;3147;6045.140000;1
740;2109;5687.012000;1
741;1132;6201.561000;1
742;3656;5390.161000;1
743;2141;4908.561000;1
744;2311;5511.519000;1
745;2335;5474.285000;1
746;1648;5514.464000;1
747;3966;5297.736000;1
748;3432;5299.018000;1
749;3756;5648.392000;1
750;678;5319.085000;1
751;11505;5685.331000;1
752;9238;5998.055000;1
753;8547;5526.838000;1
754;4747;5786.746000;1
755;12305;5100.684000;1
756;9756;5947.734000;1
757;12171;5386.490000;1
758;9721;5478.872000;1
759;8825;5563.799000;1
760;8847;5954.722000;1
761;12146;5821.976000;1
762;9561;6517.043000;1
763;9859;5999.131000;1
764;12761;5619.833000;1
765;12634;5317.127000;1
766;10608;5478.759000;1
767;11839;6013.365000;1
768;16784;5499.444000;1
769;12248;5485.098000;1
770;19475;5505.529000;1
771;13482;5554.395000;1
772;18397;5703.690000;1
773;12559;5833.113000;1
774;21539;5546.841000;1
775;21536;5886.907000;1
776;13024;5357.439000;1
777;14740;6343.147000;1
778;15650;5541.757000;1
779;15776;5596.793000;1
780;18748;5251.726000;1
781;5019;5297.074000;1
782;5166;6392.835000;1
783;4289;5919.694000;1
784;7560;5518.740000;1
785;4904;5562.237000;1
786;1864;5396.035000;1
787;2583;5406.514000;1
788;5075;5261.885000;1
789;5739;5575.898000;1
790;10382;5366.329000;1
791;9676;5225.489000;1
792;7246;5074.975000;1
793;4877;5617.770000;1
794;7754;6358.288000;1
795;8173;5377.937000;1
796;6457;5461.598000;1
797;4020;6582.357000;1
798;12374;6842.115000;1
799;8981;5182.778000;1
800;7659;5385.515000;1
801;19929;5112.601000;1
802;10526;5640.044000;1
803;9593;5154.157000;1
804;12155;5470.455000;1
805;13808;5230.832000;1
806;12072;6276.185000;1
807;15105;5377.723000;1
808;6675;5609.214000;1
809;9092;4912.288000;1
810;4981;5215.446000;1
811;15682;5067.609000;1
812;20226;5398.365000;1
813;14839;4556.055000;1
814;13761;4614.976000;1
815;8783;4825.700000;1
816;9384;5741.270000;1
817;9513;6227.269000;1
818;10097;5064.392000;1
819;13754;4909.523000;1
820;6979;5254.401000;1
821;21744;5232.587000;1
822;22277;4918.082000;1
823;17353;4608.795000;1
824;23530;4336.779000;1
825;13286;4744.235000;1
826;24403;4828.852000;1
827;16153;4871.902000;1
828;22224;4875.661000;1
829;7916;4738.619000;1
830;10508;4403.284000;1
831;33209;4919.673000;1
832;34943;4452.175000;1
833;22067;4603.177000;1
834;34848;4145.868000;1
835;13650;4832.392000;1
836;20757;5365.699000;1
837;14632;4717.267000;1
838;21607;4321.368000;1
839;26635;4579.314000;1
840;16866;4690.537000;1
841;970;4751.689000;1
842;1856;4912.279000;1
843;1295;4822.122000;1
844;3588;4921.242000;1
845;2298;5183.651000;1
846;1648;5989.048000;1
847;2590;5255.335000;1
848;696;6246.233000;1
849;2250;5630.240000;1
850;2997;4925.409000;1
851;1634;4673.798000;1
852;2354;4880.577000;1
853;1017;4654.654000;1
854;1744;5935.739000;1
855;4245;4680.536000;1
856;4521;5005.719000;1
857;2145;5073.188000;1
858;4559;5432.023000;1
859;1037;4748.008000;1
860;1606;4991.728000;1
861;1212;4801.860000;1
862;3035;4782.972000;1
863;2646;5038.906000;1
864;5789;4697.593000;1
865;5151;5069.430000;1
866;6270;4781.716000;1
867;1445;4654.243000;1
868;1424;4545.347000;1
869;2788;4769.242000;1
870;1715;4692.786000;1
871;6954;4966.711000;1
872;13956;4867.927000;1
873;6679;5043.436000;1
874;17037;4674.820000;1
875;8391;5069.749000;1
876;9899;4883.622000;1
877;9506;4945.961000;1
878;9727;4890.095000;1
879;9627;4919.310000;1
880;8968;4860.000000;1
881;11579;5174.453000;1
882;21411;4809.320000;1
883;19652;5235.751000;1
884;14304;4920.985000;1
885;9655;4880.635000;1
886;12524;4890.386000;1
887;11924;4865.446000;1
888;13615;4896.361000;1
889;7831;5031.992000;1
890;14283;5131.749000;1
891;24145;4907.438000;1
892;18186;5104.259000;1
893;19968;4898.613000;1
894;9794;4979.013000;1
895;20840;5070.069000;1
896;15800;5021.284000;1
897;17356;4748.488000;1
898;18195;5596.222000;1
899;20110;5585.283000;1
900;8120;5470.874000;1
901;2331;5126.947000;1
902;7007;5506.439000;1
903;5738;5013.404000;1
904;5256;4924.283000;1
905;2417;4566.908000;1
906;4124;4737.896000;1
907;8602;5221.094000;1
908;2693;5542.859000;1
909;3507;4874.157000;1
910;6018;4720.364000;1
911;7856;4851.892000;1
912;4171;4887.134000;1
913;4403;5117.474000;1
914;6840;5511.382000;1
915;4171;5393.487000;1
916;3388;4928.269000;1
917;10538;4914.703000;1
918;7342;5101.345000;1
919;5002;5339.186000;1
920;4004;4682.234000;1
921;13161;5507.623000;1
922;4019;5854.784000;1
923;16401;4889.180000;1
924;6724;4663.269000;1
925;14340;4922.671000;1
926;14006;5534.237000;1
927;5864;4925.031000;1
928;5858;4691.596000;1
929;5516;4528.475000;1
930;12660;5664.939000;1
931;19912;5118.925000;1
932;11923;5650.993000;1
933;20554;5171.782000;1
934;10067;4906.042000;1
935;14125;5028.157000;1
936;15027;4674.437000;1
937;17573;4769.654000;1
938;9460;4955.023000;1
939;13219;4841.365000;1
940;21313;4542.443000;1
941;24634;4870.971000;1
942;20308;5482.852000;1
943;14726;5005.261000;1
944;13242;5879.200000;1
945;19815;5894.816000;1
946;15042;5130.963000;1
947;18389;4823.221000;1
948;19228;5276.151000;1
949;24927;6095.610000;1
950;14484;5678.332000;1
951;25745;5789.497000;1
952;23793;6046.708000;1
953;27066;5450.167000;1
954;29395;5861.191000;1
955;59590;5476.524000;1
956;17448;5915.443000;1
957;30234;6459.302000;1
958;18195;5732.318000;1
959;29080;5858.990000;1
960;21322;5964.815000;1
961;2958;9280.426000;1
962;7976;10514.413000;1
963;7265;9598.323000;1
964;2209;9923.331000;1
965;2418;8843.835000;1
966;3784;8314.505000;1
967;1390;8991.911000;1
968;9699;8341.301000;1
969;4837;7892.770000;1
970;5693;9849.726000;1
971;307;7396.430000;1
972;6871;8669.967000;1
973;339;8906.079000;1
974;7642;8309.407000;1
975;4484;9256.061000;1
976;6698;8380.066000;1
977;3305;10496.139000;1
978;4962;9613.261000;1
979;9250;10635.674000;1
980;5844;9209.929000;1
981;5696;11263.346000;1
982;5675;8848.825000;1
983;7225;10587.738000;1
984;13079;9861.101000;1
985;7733;9999.385000;1
986;6051;9156.062000;1
987;8933;9791.439000;1
988;14351;9998.074000;1
989;8699;9800.439000;1
990;6831;10093.881000;1
991;18326;10320.700000;1
992;11525;10439.516000;1
993;32460;9667.388000;1
994;31880;10806.414000;1
995;30292;9897.319000;1
996;29680;10406.453000;1
997;31362;9516.992000;1
998;23298;10989.682000;1
999;30496;8839.936000;1
1000;35928;10091.240000;1
1001;29440;8588.660000;1
1002;27138;10282.299000;1
1003;38676;10453.690000;1
1004;34900;9594.573000;1
1005;20842;10581.412000;1
1006;29140;9958.699000;1
1007;44456;10544.966000;1
1008;23748;9926.688000;1
1009;40008;10075.608000;1
1010;48136;9468.596000;1
1011;39395;10051.777000;1
1012;50612;8563.979000;1
1013;53979;11416.796000;1
1014;43936;8518.227000;1
1015;23547;10047.834000;1
1016;40738;8521.591000;1
1017;60775;10089.651000;1
1018;62113;11681.461000;1
1019;37560;9900.265000;1
1020;43308;10818.347000;1
1021;14388;10388.829000;1
1022;15484;9598.352000;1
1023;11564;9540.555000;1
1024;5160;9785.415000;1
1025;20155;9610.719000;1
1026;7746;9696.398000;1
1027;18032;8296.021000;1
1028;10050;10448.959000;1
1029;14144;8814.668000;1
1030;8595;9840.761000;1
1031;17409;8891.292000;1
1032;10134;9605.069000;1
1033;19700;10542.621000;1
1034;10677;9473.485000;1
1035;19294;9505.751000;1
1036;21006;8943.761000;1
1037;29344;10117.071000;1
1038;22449;9246.670000;1
1039;3180;9667.638000;1
1040;22012;9593.881000;1
1041;23735;9663.622000;1
1042;23687;8187.951000;1
1043;27181;9452.504000;1
1044;17686;8867.019000;1
1045;21762;9799.991000;1
1046;33689;9635.261000;1
1047;43045;11018.654000;1
1048;18512;10417.316000;1
1049;38014;9284.607000;1
1050;35827;10493.466000;1
1051;30565;9906.641000;1
1052;27782;10304.415000;1
1053;43502;9655.318000;1
1054;29963;10551.719000;1
1055;44870;9670.898000;1
1056;38421;9869.707000;1
1057;27230;9134.736000;1
1058;42076;8709.164000;1
1059;48445;7927.841000;1
1060;38556;9055.552000;1
1061;71365;9792.971000;1
1062;44335;9101.310000;1
1063;42840;9783.424000;1
1064;49936;9295.854000;1
1065;62988;8790.582000;1
1066;51335;8107.695000;1
1067;54576;9235.722000;1
1068;61445;9400.984000;1
1069;50952;9755.731000;1
1070;70906;8196.476000;1
