instance,alpha,solution,time,gap,lb,nodes,ub
20433,0.0,0.0,1990.063486,0.0,0.0,551991,0.0
20434,0.0,253.0,1231.592033,0.0,253.0,315799,253.0
20435,0.0,0.0,8.99156,0.0,0.0,522,0.0
20436,0.0,282.0,2330.353872,0.0,282.0,302550,282.0
20437,0.0,258.0,44.406109,0.0,258.0,10060,258.0
20438,0.0,590.0,3600.001502,0.105327,527.856935,1091146,590.0
20439,0.0,481.0,888.771139,0.0,481.0,561291,481.0
20440,0.0,556.0,1289.640742,0.0,556.0,617711,556.0
20441,0.0,580.0,3116.376854,0.0,580.0,1241088,580.0
20442,0.0,442.0,614.686664,0.0,442.0,257509,442.0
20443,0.0,985.0,1552.249153,0.0,985.0,719173,985.0
20444,0.0,832.0,1752.570048,0.0,832.0,1243962,832.0
20445,0.0,0.0,15.765867,0.0,0.0,4139,0.0
20446,0.0,149.0,3600.000682,0.412095,87.597829,613642,149.0
20447,0.0,97.0,349.192136,0.0,97.0,120172,97.0
20448,0.0,501.0,2391.231366,0.0,501.0,785351,501.0
20449,0.0,441.0,1623.070972,0.0,441.0,418018,441.0
20450,0.0,588.0,82.49161,0.0,588.0,17294,588.0
20451,0.0,859.0,3600.005089,0.200233,687.0,1158499,859.0
20452,0.0,692.0,3600.001439,0.434012,391.663673,2245924,692.0
20453,0.0,929.0,3600.000279,0.60038,371.246694,1321240,929.0
20454,0.0,876.0,1343.358011,0.0,876.0,546663,876.0
20455,0.0,993.0,648.832232,0.0,993.0,292615,993.0
20456,0.0,823.0,2840.53158,0.0,823.0,996166,823.0
20457,0.0,155.0,3600.000521,0.451613,85.0,1234323,155.0
20458,0.0,375.0,3600.000486,0.551875,168.047022,1218778,375.0
20459,0.0,0.0,230.373516,0.0,0.0,78895,0.0
20460,0.0,1260.0,3600.000607,0.216097,987.718392,818629,1260.0
20461,0.0,889.0,3600.000364,0.184279,725.175642,1365819,889.0
20462,0.0,980.0,239.25866,0.0,980.0,87675,980.0
20463,0.0,866.0,3600.003135,0.584178,360.102061,812377,866.0
20464,0.0,613.0,3600.001137,0.535073,285.0,1569131,613.0
20465,0.0,1157.0,3600.000457,0.387138,709.081864,586683,1157.0
20466,0.0,1356.0,3600.002288,0.179941,1112.0,1400884,1356.0
20467,0.0,2358.0,3600.000625,0.096804,2129.737106,1434941,2358.0
20468,0.0,710.0,3600.000716,0.34991,461.564103,1432757,710.0
20469,0.0,165.0,2966.989031,0.0,165.0,1149284,165.0
20470,0.0,0.0,42.572612,0.0,0.0,10566,0.0
20471,0.0,0.0,805.001976,0.0,0.0,338782,0.0
20472,0.0,191.0,39.513461,0.0,191.0,8681,191.0
20473,0.0,573.0,3600.000628,0.352942,370.764187,995225,573.0
20474,0.0,13.0,38.497884,0.0,13.0,11756,13.0
20475,0.0,837.0,3600.001914,0.306633,580.348577,906384,837.0
20476,0.0,1186.0,3600.000381,0.111821,1053.380251,1037127,1186.0
20477,0.0,432.0,1834.373327,0.0,432.0,856187,432.0
20478,0.0,559.0,1062.858069,0.0,559.0,432895,559.0
20479,0.0,252.0,1051.415915,0.0,252.0,554907,252.0
20480,0.0,627.0,83.976706,0.0,627.0,43630,627.0
20481,0.0,350.0,3600.000333,0.529527,164.66546,845213,350.0
20482,0.0,106.0,714.620889,0.0,106.0,273839,106.0
20483,0.0,82.0,3600.000279,0.45655,44.562914,1866714,82.0
20484,0.0,233.0,41.428078,0.0,233.0,11392,233.0
20485,0.0,114.0,226.823805,0.0,114.0,93879,114.0
20486,0.0,774.0,58.694091,0.0,774.0,12339,774.0
20487,0.0,873.0,3600.000366,0.451874,478.51427,1984551,873.0
20488,0.0,1129.0,3600.001283,0.273956,819.704202,1543783,1129.0
20489,0.0,998.0,3600.002723,0.161986,836.337832,1999577,998.0
20490,0.0,402.0,1460.186452,0.0,402.0,366432,402.0
20491,0.0,871.0,3600.001702,0.239606,662.303557,1036915,871.0
20492,0.0,557.999998,2032.417326,0.0,557.999998,538533,557.999998
20493,0.0,282.0,3600.000432,0.448749,155.45277,1623259,282.0
20494,0.0,0.0,45.166709,0.0,0.0,18940,0.0
20495,0.0,0.0,17.864229,0.0,0.0,2457,0.0
20496,0.0,146.0,23.706901,0.0,146.0,1482,146.0
20497,0.0,412.0,3600.003445,0.109223,367.0,714271,412.0
20498,0.0,355.0,306.997694,0.0,355.0,65754,355.0
20499,0.0,1256.0,3600.006039,0.386224,770.902439,855603,1256.0
20500,0.0,1712.0,3600.005015,0.30298,1193.297477,1064311,1712.0
20501,0.0,1018.0,3600.000394,0.496173,512.895794,1306535,1018.0
20502,0.0,1245.0,3600.000624,0.253545,929.336435,1330308,1245.0
20374,0.1,369.74715,3600.001231,0.477557,193.171859,425542,369.74715
20375,0.1,141.903286,558.587087,0.0,141.903286,127405,141.903286
20376,0.1,230.619284,8.563699,0.0,230.619284,1780,230.619284
20073,0.1,6.349726,0.043241,0.0,6.349726,92,6.349726
20074,0.1,307.061736,0.201629,0.0,307.061736,445,307.061736
20075,0.1,40.0,0.016838,0.0,40.0,0,40.0
20076,0.1,226.309525,0.072498,0.0,226.309525,23,226.309525
20077,0.1,148.368524,0.025783,0.0,148.368524,0,148.368524
20078,0.1,102.633111,0.295127,0.0,102.633111,1029,102.633111
20079,0.1,306.7893,0.152755,0.0,306.7893,276,306.7893
20080,0.1,36.831475,0.110345,0.0,36.831475,304,36.831475
20081,0.1,220.090639,0.115521,0.0,220.090639,166,220.090639
20082,0.1,186.236844,0.059662,0.0,186.236844,38,186.236844
20083,0.1,385.419529,0.072056,0.0,385.419529,20,385.419529
20084,0.1,111.459796,0.550504,0.0,111.459796,1296,111.459796
20085,0.1,0.0,0.127683,0.0,0.0,100,0.0
20086,0.1,85.710137,0.15527,0.0,85.710137,390,85.710137
20087,0.1,19.220149,0.049678,0.0,19.220149,0,19.220149
20088,0.1,411.788376,0.220901,0.0,411.788376,485,411.788376
20089,0.1,173.754376,0.051176,0.0,173.754376,22,173.754376
20090,0.1,36.301579,0.040749,0.0,36.301579,0,36.301579
20091,0.1,295.548988,0.064783,0.0,295.548988,66,295.548988
20092,0.1,383.24912,0.04263,0.0,383.24912,20,383.24912
20093,0.1,480.450058,0.377743,0.0,480.450058,1617,480.450058
20094,0.1,129.401099,0.100791,0.0,129.401099,289,129.401099
20095,0.1,331.235288,0.175981,0.0,331.235288,413,331.235288
20096,0.1,198.0,0.033345,0.0,198.0,0,198.0
20097,0.1,96.502414,0.016285,0.0,96.502414,0,96.502414
20098,0.1,0.0,0.04075,0.0,0.0,0,0.0
20099,0.1,219.240995,0.170947,0.0,219.240995,542,219.240995
20100,0.1,93.717735,0.022814,0.0,93.717735,0,93.717735
20101,0.1,0.0,0.044178,0.0,0.0,0,0.0
20102,0.1,278.0,0.020218,0.0,278.0,0,278.0
20103,0.1,401.854119,0.107989,0.0,401.854119,274,401.854119
20104,0.1,389.263046,0.289915,0.0,389.263046,1137,389.263046
20105,0.1,570.747359,0.298939,0.0,570.747359,951,570.747359
20106,0.1,388.055085,0.139375,0.0,388.055085,389,388.055085
20107,0.1,522.290872,0.302487,0.0,522.290872,964,522.290872
20108,0.1,309.67558,0.053859,0.0,309.67558,20,309.67558
20109,0.1,0.0,0.094691,0.0,0.0,216,0.0
20110,0.1,77.0,0.103647,0.0,77.0,113,77.0
20111,0.1,64.676382,0.071015,0.0,64.676382,36,64.676382
20112,0.1,197.717735,0.020896,0.0,197.717735,0,197.717735
20113,0.1,97.727392,0.020628,0.0,97.727392,0,97.727392
20114,0.1,116.015544,0.117674,0.0,116.015544,382,116.015544
20115,0.1,213.143818,0.064843,0.0,213.143818,40,213.143818
20116,0.1,276.318423,0.092782,0.0,276.318423,76,276.318423
20117,0.1,333.067599,0.217162,0.0,333.067599,562,333.067599
20118,0.1,213.81448,0.159311,0.0,213.81448,309,213.81448
20119,0.1,612.588673,0.43094,0.0,612.588673,1327,612.588673
20120,0.1,136.224977,0.078673,0.0,136.224977,107,136.224977
20121,0.1,127.282919,0.108071,0.0,127.282919,306,127.282919
20122,0.1,117.79499,0.14779,0.0,117.79499,545,117.79499
20123,0.1,115.757962,0.133507,0.0,115.757962,202,115.757962
20124,0.1,129.828756,0.122574,0.0,129.828756,226,129.828756
20125,0.1,51.0,0.022661,0.0,51.0,0,51.0
20126,0.1,182.320175,0.121299,0.0,182.320175,150,182.320175
20127,0.1,265.591187,0.225464,0.0,265.591187,855,265.591187
20128,0.1,532.823544,0.251148,0.0,532.823544,843,532.823544
20129,0.1,511.838829,0.100062,0.0,511.838829,169,511.838829
20130,0.1,0.0,0.06734,0.0,0.0,0,0.0
20131,0.1,411.203465,0.104658,0.0,411.203465,316,411.203465
20132,0.1,248.224977,0.057213,0.0,248.224977,0,248.224977
20133,0.1,0.0,0.045309,0.0,0.0,10,0.0
20134,0.1,110.189251,0.067903,0.0,110.189251,70,110.189251
20135,0.1,97.794337,0.021371,0.0,97.794337,0,97.794337
20136,0.1,423.110401,0.142666,0.0,423.110401,264,423.110401
20137,0.1,171.0,0.021832,0.0,171.0,0,171.0
20138,0.1,313.727356,0.132388,0.0,313.727356,320,313.727356
20139,0.1,347.778548,0.15757,0.0,347.778548,526,347.778548
20140,0.1,247.493977,0.151331,0.0,247.493977,445,247.493977
20141,0.1,273.291922,0.089396,0.0,273.291922,50,273.291922
20142,0.1,558.19085,0.116347,0.0,558.19085,314,558.19085
20143,0.1,52.965169,0.261352,0.0,52.965169,1172,52.965169
20144,0.1,368.82455,0.134656,0.0,368.82455,230,368.82455
20145,0.1,85.29288,43.213979,0.0,85.29288,13913,85.29288
20146,0.1,193.733324,98.875305,0.0,193.733324,49611,193.733324
20147,0.1,45.919767,7.822846,0.0,45.919767,2784,45.919767
20148,0.1,159.503068,2.343242,0.0,159.503068,1197,159.503068
20149,0.1,404.946942,0.160907,0.0,404.946942,0,404.946942
20150,0.1,250.0,0.319274,0.0,250.0,18,250.0
20151,0.1,217.583438,8.236381,0.0,217.583438,2353,217.583438
20152,0.1,668.405249,16.715885,0.0,668.405249,3432,668.405249
20153,0.1,760.046796,16.581282,0.0,760.046796,13678,760.046796
20154,0.1,857.968838,1.82967,0.0,857.968838,2662,857.968838
20155,0.1,247.703844,1.216108,0.0,247.703844,819,247.703844
20156,0.1,185.502414,0.272601,0.0,185.502414,30,185.502414
20157,0.1,89.452799,43.050009,0.0,89.452799,20969,89.452799
20158,0.1,3.294635,4.475398,0.0,3.294635,1611,3.294635
20159,0.1,7.425951,4.650544,0.0,7.425951,1667,7.425951
20160,0.1,111.494193,1.828462,0.0,111.494193,1562,111.494193
20161,0.1,227.960201,142.313064,0.0,227.960201,77969,227.960201
20162,0.1,26.974094,0.770247,0.0,26.974094,540,26.974094
20163,0.1,739.587676,15.898754,0.0,739.587676,23474,739.587676
20164,0.1,528.539795,18.829912,0.0,528.539795,10640,528.539795
20165,0.1,766.032644,16.231073,0.0,766.032644,7379,766.032644
20166,0.1,874.284344,19.650163,0.0,874.284344,2825,874.284344
20167,0.1,305.203062,12.959631,0.0,305.203062,5114,305.203062
20168,0.1,332.05558,231.77075,0.0,332.05558,132449,332.05558
20169,0.1,0.0,3.320927,0.0,0.0,1823,0.0
20170,0.1,83.767354,44.316955,0.0,83.767354,16862,83.767354
20171,0.1,196.733494,30.639031,0.0,196.733494,13941,196.733494
20172,0.1,498.259094,17.34035,0.0,498.259094,6810,498.259094
20173,0.1,709.70169,12.641467,0.0,709.70169,12184,709.70169
20174,0.1,760.702012,36.923624,0.0,760.702012,23904,760.702012
20175,0.1,705.755379,169.008275,0.0,705.755379,122241,705.755379
20176,0.1,697.88446,28.175964,0.0,697.88446,30443,697.88446
20177,0.1,189.568888,15.176634,0.0,189.568888,5268,189.568888
20178,0.1,1294.870167,78.25809,0.0,1294.870167,34216,1294.870167
20179,0.1,1436.598652,11.755921,0.0,1436.598652,5967,1436.598652
20180,0.1,849.429517,15.678544,0.0,849.429517,11383,849.429517
20521,0.0,739.0,3600.006137,0.282815,530.0,944765,739.0
20522,0.0,246.0,197.178429,0.0,246.0,32825,246.0
20523,0.0,1040.0,3600.001438,0.211224,820.327297,848698,1040.0
20524,0.0,783.0,3600.005432,0.35202,507.368587,718429,783.0
20525,0.0,763.0,3600.005361,0.207077,605.0,1146281,763.0
20536,0.0,1504.0,3600.001662,0.1842,1226.963542,943905,1504.0
20537,0.0,1141.0,3600.000569,0.125824,997.434835,1133665,1141.0
20538,0.0,1367.0,3600.003951,0.38771,837.0,1903040,1367.0
20539,0.0,657.0,1778.988751,0.0,657.0,283585,657.0
20540,0.0,1145.0,3600.000452,0.134821,990.629898,778464,1145.0
20217,0.0,88.0,3.194102,0.0,88.0,1956,88.0
20218,0.0,366.0,15.584206,0.0,366.0,17194,366.0
20219,0.0,39.0,2.369177,0.0,39.0,2238,39.0
20220,0.0,181.0,5.31993,0.0,181.0,1497,181.0
20221,0.0,253.0,16.768187,0.0,253.0,17624,253.0
20222,0.0,47.0,0.430811,0.0,47.0,561,47.0
20223,0.0,380.0,2.696552,0.0,380.0,3020,380.0
20224,0.0,257.0,13.123657,0.0,257.0,20793,257.0
20225,0.0,138.0,4.431419,0.0,138.0,3518,138.0
20226,0.0,451.0,3.979516,0.0,451.0,2518,451.0
20227,0.0,124.0,1.744795,0.0,124.0,1331,124.0
20228,0.0,421.0,0.860585,0.0,421.0,822,421.0
20229,0.0,0.0,0.882577,0.0,0.0,1400,0.0
20230,0.0,113.0,2.81347,0.0,113.0,1453,113.0
20231,0.0,157.0,5.795209,0.0,157.0,5250,157.0
20232,0.0,65.0,1.059568,0.0,65.0,1651,65.0
20233,0.0,618.0,3.836874,0.0,618.0,2070,618.0
20234,0.0,269.0,6.182693,0.0,269.0,5315,269.0
20235,0.0,917.0,3.720566,0.0,917.0,2966,917.0
20236,0.0,364.0,4.297089,0.0,364.0,5499,364.0
20237,0.0,486.0,40.733947,0.0,486.0,60737,486.0
20238,0.0,463.0,17.919421,0.0,463.0,14764,463.0
20239,0.0,560.0,2.999185,0.0,560.0,3940,560.0
20240,0.0,1226.0,15.968208,0.0,1226.0,18871,1226.0
20241,0.0,210.0,14.554996,0.0,210.0,15429,210.0
20242,0.0,242.0,2.863406,0.0,242.0,2461,242.0
20243,0.0,382.0,3.89823,0.0,382.0,2674,382.0
20244,0.0,57.0,1.70388,0.0,57.0,2290,57.0
20245,0.0,238.0,2.565985,0.0,238.0,1762,238.0
20246,0.0,97.0,0.236713,0.0,97.0,213,97.0
20247,0.0,103.0,4.253976,0.0,103.0,2692,103.0
20248,0.0,438.0,7.305228,0.0,438.0,4760,438.0
20249,0.0,464.0,5.028262,0.0,464.0,2301,464.0
20250,0.0,1090.0,3.974665,0.0,1090.0,3069,1090.0
20251,0.0,166.0,2.87706,0.0,166.0,1540,166.0
20252,0.0,636.0,6.864176,0.0,636.0,2460,636.0
20253,0.0,47.0,8.426742,0.0,47.0,2942,47.0
20254,0.0,137.0,19.399794,0.0,137.0,10238,137.0
20255,0.0,10.0,4.46325,0.0,10.0,2532,10.0
20256,0.0,237.0,1.372852,0.0,237.0,970,237.0
20257,0.0,609.0,83.842388,0.0,609.0,67584,609.0
20258,0.0,390.0,51.68801,0.0,390.0,30146,390.0
20259,0.0,570.0,5.791626,0.0,570.0,2564,570.0
20260,0.0,208.0,2.182635,0.0,208.0,2102,208.0
20261,0.0,272.0,13.2716,0.0,272.0,7092,272.0
20262,0.0,157.0,0.88789,0.0,157.0,1028,157.0
20263,0.0,532.0,0.706295,0.0,532.0,606,532.0
20264,0.0,417.0,11.518333,0.0,417.0,6416,417.0
20265,0.0,99.0,5.961126,0.0,99.0,3368,99.0
20266,0.0,9.0,2.483536,0.0,9.0,1196,9.0
20267,0.0,47.0,6.32932,0.0,47.0,3539,47.0
20268,0.0,457.0,4.123741,0.0,457.0,1538,457.0
20269,0.0,327.0,4.25887,0.0,327.0,2808,327.0
20270,0.0,217.0,5.412966,0.0,217.0,2937,217.0
20271,0.0,336.0,3.853144,0.0,336.0,1358,336.0
20272,0.0,389.0,15.534722,0.0,389.0,9663,389.0
20273,0.0,530.0,6.97581,0.0,530.0,3630,530.0
20274,0.0,381.0,3.812433,0.0,381.0,2238,381.0
20275,0.0,644.0,7.17709,0.0,644.0,2260,644.0
20276,0.0,518.0,16.251155,0.0,518.0,11846,518.0
20277,0.0,0.0,0.906573,0.0,0.0,506,0.0
20278,0.0,115.0,12.46996,0.0,115.0,7113,115.0
20279,0.0,191.0,16.589024,0.0,191.0,10848,191.0
20280,0.0,245.0,11.70949,0.0,245.0,6277,245.0
20281,0.0,200.0,0.914361,0.0,200.0,795,200.0
20282,0.0,293.0,30.197853,0.0,293.0,14955,293.0
20283,0.0,474.0,22.696044,0.0,474.0,10775,474.0
20284,0.0,344.0,3.338566,0.0,344.0,1933,344.0
20285,0.0,251.0,41.197008,0.0,251.0,30373,251.0
20286,0.0,760.0,8.199708,0.0,760.0,2313,760.0
20287,0.0,820.0,8.354577,0.0,820.0,3489,820.0
20288,0.0,169.0,10.777504,0.0,169.0,6501,169.0
20289,0.0,0.0,9.103142,0.0,0.0,1490,0.0
20290,0.0,90.0,9.003233,0.0,90.0,2197,90.0
20291,0.0,109.0,21.476583,0.0,109.0,6461,109.0
20292,0.0,279.0,37.495573,0.0,279.0,11052,279.0
20293,0.0,226.0,14.976842,0.0,226.0,2805,226.0
20294,0.0,0.0,3.670752,0.0,0.0,1099,0.0
20295,0.0,370.0,41.962639,0.0,370.0,16996,370.0
20296,0.0,346.0,135.038467,0.0,346.0,51186,346.0
20297,0.0,236.0,225.903894,0.0,236.0,108430,236.0
20298,0.0,1040.0,120.896495,0.0,1040.0,28335,1040.0
20299,0.0,1198.0,53.205598,0.0,1198.0,18629,1198.0
20300,0.0,414.0,221.729574,0.0,414.0,74609,414.0
20301,0.0,23.0,16.67511,0.0,23.0,5698,23.0
20302,0.0,46.0,12.99058,0.0,46.0,2056,46.0
20303,0.0,131.0,3600.000365,0.137405,113.0,1299849,131.0
20304,0.0,225.0,25.528161,0.0,225.0,15240,225.0
20305,0.0,409.0,6.480638,0.0,409.0,2436,409.0
20306,0.0,477.0,19.725714,0.0,477.0,8185,477.0
20307,0.0,600.0,1686.382902,0.0,600.0,1249224,600.0
20308,0.0,1202.0,82.458574,0.0,1202.0,81088,1202.0
20309,0.0,1229.0,241.144064,0.0,1229.0,191875,1229.0
20310,0.0,1305.0,68.743133,0.0,1305.0,36281,1305.0
20311,0.0,979.0,252.453815,0.0,979.0,112793,979.0
20312,0.0,348.0,9.468807,0.0,348.0,6397,348.0
20313,0.0,66.0,6.372075,0.0,66.0,1429,66.0
20314,0.0,0.0,7.472998,0.0,0.0,2385,0.0
20315,0.0,0.0,26.098404,0.0,0.0,13285,0.0
20316,0.0,609.0,219.195925,0.0,609.0,141599,609.0
20317,0.0,704.0,43.622162,0.0,704.0,18588,704.0
20318,0.0,172.0,25.764357,0.0,172.0,11810,172.0
20319,0.0,697.0,61.908643,0.0,697.0,45036,697.0
20320,0.0,723.0,1157.104484,0.0,723.0,731101,723.0
20321,0.0,903.0,144.569256,0.0,903.0,80189,903.0
20322,0.0,1103.0,1051.63125,0.0,1103.0,530591,1103.0
20323,0.0,1365.0,67.539298,0.0,1365.0,22674,1365.0
20324,0.0,2048.0,1279.290298,0.0,2048.0,903279,2048.0
20109,0.0,0.0,0.083553,0.0,0.0,270,0.0
20110,0.0,77.0,0.061336,0.0,77.0,14,77.0
20111,0.0,44.0,0.123666,0.0,44.0,375,44.0
20112,0.0,197.0,0.0668,0.0,197.0,13,197.0
20113,0.0,95.0,0.052013,0.0,95.0,10,95.0
20114,0.0,97.0,0.070386,0.0,97.0,153,97.0
20115,0.0,199.0,0.134113,0.0,199.0,260,199.0
20116,0.0,270.0,0.077676,0.0,270.0,70,270.0
20117,0.0,319.0,0.174903,0.0,319.0,614,319.0
20118,0.0,202.0,0.128576,0.0,202.0,394,202.0
20119,0.0,606.0,0.519043,0.0,606.0,1994,606.0
20120,0.0,130.0,0.281791,0.0,130.0,762,130.0
20121,0.0,113.0,0.189415,0.0,113.0,394,113.0
20122,0.0,101.0,0.311294,0.0,101.0,700,101.0
20123,0.0,108.0,0.234295,0.0,108.0,533,108.0
20124,0.0,118.0,0.079447,0.0,118.0,34,118.0
20125,0.0,51.0,0.086479,0.0,51.0,8,51.0
20126,0.0,177.0,0.212882,0.0,177.0,430,177.0
20127,0.0,245.0,0.181105,0.0,245.0,458,245.0
20128,0.0,497.0,0.236807,0.0,497.0,467,497.0
20129,0.0,483.0,0.185129,0.0,483.0,351,483.0
20130,0.0,0.0,0.060578,0.0,0.0,0,0.0
20131,0.0,384.0,0.223737,0.0,384.0,670,384.0
20132,0.0,246.0,0.106594,0.0,246.0,102,246.0
20133,0.0,0.0,0.044622,0.0,0.0,0,0.0
20134,0.0,102.0,0.084445,0.0,102.0,0,102.0
20135,0.0,96.0,0.041194,0.0,96.0,0,96.0
20136,0.0,409.0,0.294145,0.0,409.0,966,409.0
20137,0.0,171.0,0.088995,0.0,171.0,10,171.0
20138,0.0,279.0,0.140943,0.0,279.0,321,279.0
20139,0.0,325.0,0.16364,0.0,325.0,273,325.0
20140,0.0,231.0,0.086975,0.0,231.0,66,231.0
20141,0.0,272.0,0.115436,0.0,272.0,60,272.0
20142,0.0,551.0,0.220876,0.0,551.0,545,551.0
20143,0.0,26.0,0.191191,0.0,26.0,538,26.0
20144,0.0,354.0,0.149457,0.0,354.0,201,354.0
20145,0.0,59.0,6.432624,0.0,59.0,3775,59.0
20146,0.0,152.0,7.264815,0.0,152.0,2272,152.0
20147,0.0,32.0,4.690915,0.0,32.0,2243,32.0
20148,0.0,145.0,1.145981,0.0,145.0,1198,145.0
20149,0.0,397.0,0.521304,0.0,397.0,280,397.0
20150,0.0,250.0,1.315528,0.0,250.0,1088,250.0
20151,0.0,169.0,4.295243,0.0,169.0,1529,169.0
20152,0.0,601.0,7.064479,0.0,601.0,4734,601.0
20153,0.0,703.0,3.791649,0.0,703.0,2509,703.0
20154,0.0,801.0,1.773901,0.0,801.0,1745,801.0
20155,0.0,243.0,4.079425,0.0,243.0,2362,243.0
20156,0.0,185.0,0.604371,0.0,185.0,540,185.0
20157,0.0,50.0,8.002512,0.0,50.0,4678,50.0
20158,0.0,0.0,2.543264,0.0,0.0,2022,0.0
20159,0.0,0.0,3.968886,0.0,0.0,2357,0.0
20160,0.0,108.0,1.497004,0.0,108.0,1300,108.0
20161,0.0,192.0,15.327025,0.0,192.0,9970,192.0
20162,0.0,25.0,1.113707,0.0,25.0,750,25.0
20163,0.0,674.0,3.154344,0.0,674.0,1287,674.0
20164,0.0,471.0,8.770539,0.0,471.0,3764,471.0
20165,0.0,713.0,19.377036,0.0,713.0,14417,713.0
20166,0.0,814.0,4.666871,0.0,814.0,2423,814.0
20167,0.0,270.0,5.188336,0.0,270.0,3415,270.0
20168,0.0,297.0,9.509406,0.0,297.0,5533,297.0
20169,0.0,0.0,0.7345,0.0,0.0,520,0.0
20170,0.0,48.0,5.647914,0.0,48.0,1876,48.0
20171,0.0,144.0,7.822124,0.0,144.0,3113,144.0
20172,0.0,447.0,4.60156,0.0,447.0,1768,447.0
20173,0.0,638.0,7.195207,0.0,638.0,3360,638.0
20174,0.0,713.0,15.062621,0.0,713.0,10006,713.0
20175,0.0,661.0,16.091803,0.0,661.0,9457,661.0
20176,0.0,629.0,18.786673,0.0,629.0,14846,629.0
20177,0.0,155.0,3.358772,0.0,155.0,2446,155.0
20178,0.0,1214.0,71.171714,0.0,1214.0,31823,1214.0
20179,0.0,1362.0,6.641715,0.0,1362.0,2635,1362.0
20180,0.0,751.0,11.893351,0.0,751.0,3951,751.0
20181,0.0,165.0,7.16692,0.0,165.0,3014,165.0
20182,0.0,158.0,4.039828,0.0,158.0,1950,158.0
20183,0.0,0.0,1.299314,0.0,0.0,1230,0.0
20184,0.0,52.0,2.809966,0.0,52.0,1743,52.0
20185,0.0,266.0,3.515862,0.0,266.0,1658,266.0
20186,0.0,184.0,6.698139,0.0,184.0,3799,184.0
20187,0.0,355.0,5.536791,0.0,355.0,3434,355.0
20188,0.0,557.0,5.08677,0.0,557.0,3082,557.0
20189,0.0,416.0,55.585168,0.0,416.0,36997,416.0
20190,0.0,751.0,34.506888,0.0,751.0,15818,751.0
20191,0.0,462.0,6.897589,0.0,462.0,2962,462.0
20192,0.0,75.0,4.079516,0.0,75.0,2145,75.0
20193,0.0,22.0,0.45953,0.0,22.0,60,22.0
20194,0.0,303.0,7.803795,0.0,303.0,3574,303.0
20195,0.0,7.0,1.387524,0.0,7.0,1160,7.0
20196,0.0,309.0,1.54213,0.0,309.0,1322,309.0
20197,0.0,104.0,0.751481,0.0,104.0,390,104.0
20198,0.0,0.0,1.508391,0.0,0.0,1130,0.0
20199,0.0,785.0,12.448674,0.0,785.0,5966,785.0
20200,0.0,919.0,91.586761,0.0,919.0,71844,919.0
20201,0.0,645.0,16.800892,0.0,645.0,9744,645.0
20202,0.0,794.0,14.418565,0.0,794.0,3373,794.0
20203,0.0,344.0,13.534353,0.0,344.0,8510,344.0
20204,0.0,983.0,47.74772,0.0,983.0,35211,983.0
20205,0.0,277.0,31.203607,0.0,277.0,17653,277.0
20206,0.0,45.0,3.772892,0.0,45.0,1451,45.0
20207,0.0,66.0,5.842791,0.0,66.0,3494,66.0
20208,0.0,0.0,1.516064,0.0,0.0,966,0.0
20209,0.0,235.0,0.764767,0.0,235.0,379,235.0
20210,0.0,192.0,1.967667,0.0,192.0,2073,192.0
20211,0.0,480.0,3.857814,0.0,480.0,3264,480.0
20212,0.0,433.0,19.338067,0.0,433.0,14346,433.0
20213,0.0,422.0,12.155381,0.0,422.0,9168,422.0
20214,0.0,1085.0,3.949051,0.0,1085.0,1644,1085.0
20215,0.0,891.0,12.713828,0.0,891.0,5240,891.0
20216,0.0,862.0,11.463563,0.0,862.0,3852,862.0
20361,0.2,203.123401,116.638185,0.0,203.123401,8856,203.123401
20362,0.2,194.805956,28.156382,0.0,194.805956,4437,194.805956
20363,0.2,160.54095,3600.000333,0.92233,12.469169,384816,160.54095
20364,0.2,525.660873,3600.002383,0.306835,364.369526,536809,525.660873
20365,0.2,298.762215,413.766047,0.0,298.762215,73627,298.762215
20366,0.2,471.306129,85.262914,0.0,471.306129,17831,471.306129
20367,0.2,587.686868,559.591615,0.0,587.686868,191321,587.686868
20368,0.2,1000.582694,3600.000481,0.067659,932.883822,679327,1000.582694
20369,0.2,555.018076,3600.001706,0.61837,211.811352,710038,555.018076
20370,0.2,1333.439674,173.360755,0.0,1333.439674,52849,1333.439674
20371,0.2,797.060212,3600.001105,0.214604,626.007792,499501,797.060212
20372,0.2,358.781389,461.638525,0.0,358.781389,137822,358.781389
20373,0.2,219.08042,804.319709,0.0,219.08042,203612,219.08042
20374,0.2,458.556509,1676.479188,0.0,458.556509,508604,458.556509
20375,0.2,235.509748,1089.280216,0.0,235.509748,167304,235.509748
20376,0.2,233.695945,11.312965,0.0,233.695945,794,233.695945
20377,0.2,188.28175,53.402354,0.0,188.28175,6026,188.28175
20378,0.2,473.974226,43.756812,0.0,473.974226,11189,473.974226
20379,0.2,958.940273,3600.00063,0.296724,674.399719,596299,958.940273
20380,0.2,1343.892327,3600.000348,0.294839,947.660113,1254762,1343.892327
20381,0.2,953.535622,3600.001236,0.269754,696.315718,395622,953.535622
20382,0.2,995.837014,3600.000428,0.194471,802.17602,670424,995.837014
20383,0.2,753.993861,3600.001264,0.049869,716.392756,707230,753.993861
20384,0.2,1217.581888,1000.983199,0.0,1217.581888,270759,1217.581888
20385,0.2,266.889083,3600.001188,0.82039,47.935944,749196,266.889083
20386,0.2,202.410947,775.661086,0.0,202.410947,159245,202.410947
